"","1571__47877_1661032","28038__850_305719","1681__488_143393","104663__1467_487698","147802__53408_421767","59310__285_191295","1311__28111_47879","1010__41276_999468","28130__76517_386414","1613__1308_118748","157687__29466_228604","45067__1547_239974","202611__1401_290588","529__294_587753","100884__1280_1282","108980__820_28116","28091__1267_216935","28446__516075_1844653","1755629__52226_1746653","1379__52787_56810","1144673__40216_216778","187452__136857_626932","225991__290309","310514__351091_1755626","370979__490189","1034636__588_1670","28454__1113609","28090__271420","38304__40518_441500","70775__29461_35833","41276__999468","850__305719","488__143393","33035__1710_43131","1559__36745","76517__386414","28137__1535_589437","53408__421767","1611423__40214_153721","585__33935_626931","34087__196024","38986__1472_179995","184870__40681_454155","1597__78342_82135","13690__39497_88688","243924__1453492","471__106654","33029__187491","173480__1661050","1401__290588","28025__29355_43675","860__726_28037","36874__1260_1859290","1547__239974","47877__1661032","28127__1506_169435","80866__293_32013","103892__1633_1685","33031__291644_871324","1254__1582_2741","1467__487698","245__588932","1408__40324_308892","1725__1487956","29430__202956","384638__470_582","376804__35825_45851","41976__102862","28118__1687_437898","76759__83263","1504__39489","285__191295","48296__487316","40216__216778","516075__1844653","216947__423605","52226__1746653","28132__199_39778","1280__1282","1727__191493","1267__216935","52787__56810","905__237258_328814","294__587753","33034__1827099","1590__483012","29461__35833","1710__43131","1472__179995","136857__626932","1646377__29348_34038","1358__1515_46228","33935__626931","39497__88688","40681__454155","29466__228604","1303__729_60133","588__1670","33039__387661","28128__53363","29355__43675","351091__1755626","328812__1691_28026","820__28116","208479__358742","584__39485_204516","228603__1902_387090","1582__2741","726__28037","40214__153721","309120__287_251535","1260__1859290","470__582","293__32013","1623__138595","1687__437898","199__39778","29552__284042_1161942","291644__871324","40324__308892","45254__166486","1506__169435","214856__36848_328813","237258__328814","317__122355_1463864","28125__28136","53440__189722","78342__82135","33069__882211_1463837","33038__879_69825","729__60133","1308__118748","1902__387090","1691__28026","1735__78346","35825__45851","38288__1630_165179","589436__839_77095","287__251535","40518__441500","39485__204516","329854__452084","284042__1161942","1535__589437","1680__216816_536633","2139__44749","1633__1685","626930__823_47678","122355__1463864","163202__310297","28111__47879","882211__1463837","29348__34038","1515__46228","301301__1584_39484","341225__310298_454154","36848__328813","879__69825","216816__536633","39029__187327","246787__840_1113922","823__47678","1265__39492_46503","310298__454154","2088__817_46506","57706__818_487175","163877__40520_239935","39492__46503","671267__28117_397865","817__46506","67269__821_33043","40520__239935","818__487175","28117__397865","821__33043","1630__165179","907__218538","261299__574375","839__77095","79883__84032","840__1113922","1584__39484","28129__477666"
"ERR1090425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68313958116998,0,0,0,0,0,0,0,-3.44740720452206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20272223683723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9710844326112,0,0.143539554664935,0,-2.27204307693272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3283691209765,0,0,0,0,0,0,0,0,0,0,3.93529404623259,0,0,0,-2.33609177627058,0,-3.81522682916384,0,0,0,0,0,0,0,0,0,0,-4.03285361630579,4.04622964764448,0,0,0,0,0,0,0,0,0,0,0,-2.76534795324464,0,0,0,4.78972315562631,0,-3.93140707945966,0,0,0,0,0,0
"ERR1090436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5942786222702,0,0,0,0,0,0,0,0,0,0,0,0,-2.3249583579963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.949565186236791,0,0,0,-5.12830641474359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854424445468412,0,0,4.02694600153151,0,0,0,0,0,0,0,0,0,0,0,-2.61343918206069,0,0,0,0,0,0,0,4.52660944582037,0,0,-2.88673262711495,0,-2.96618856927935,0,-2.63039571379315,-4.99996757802988,0,-5.13758930682187,4.55597902030115,0,0,0,0,0,0,0,0
"ERR1090447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9397626522867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35976746838512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92213547401423,0,-1.88246237994952,0,0,0,-1.97244007604721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04046705480166,0,0,-2.04799260910134,3.2605204854096,0,0,3.41636642659879,0,0,0,0,0,0,-3.53419261008691,0,0,3.54722725248907,0,0,0,0,-3.27590650346283,0,0,0,-3.21696076751982,-5.67403650484293,0,0,5.5719394953001,0,-3.92566079244589,0,0,0,0,0,0
"ERR1090450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64634623141959,0,0,0,0,0,0,0,-5.70934854918634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.76882937550999,0,0.0611698312051969,0,-2.5835425062339,0,0,0,0,0,0,0,0,0,0,0,-2.64200472381641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47482688431094,0,-4.57608641548701,0,0,0,0,-2.15743603322395,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73678882362374,0,0,0,0,0,0,-3.39993675129661,0,-2.68930974004185,0,0,-5.88886319576639,4.65802110704234,0,0,0,0,0,0,0,0
"ERR1090458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30518221349874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.72474352205279,0,0,0,0,0,0,0,0,-2.23912071241688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87827083818586,0,0,0,0,0,0,0,0,-2.47621244399797,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28892576333879,-2.68089622223615,0,0,-5.22122442566873,0,-4.64344846673248,-2.51342072712211,0,-2.55550811911225,0,0.899167775858418,4.3533724001722,4.4262699014572,0,-4.10645068625127,0,0,0,0,0,0
"ERR1090460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0404462834346,0,0,0,0,-2.11808506063474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66863093977197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53415663302381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679931031136342,0,0,0,0.652407999885925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88848030966798,5.44504644823736,0,0,5.53782254943919,0,0,0,0,0,0,0,0,4.51219737246828,3.27094384543835,0,0,0,0,0,0,0,0,-2.62625167809641,0,0,0,4.548801339926,0,0,0,0,0,0,0,0
"ERR1090477",0,0,0,0,0,0,0,0,0,-2.46445336099179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41375834391439,0,0,0,0,0,0,0,-2.22836716181392,0,0,0,0,0,1.12466287846249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85964514217976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18075208885304,0,0,0,4.26855843412167,0,0,0,0,0,0,0,0,0,0,0,0,3.06596308053838,0,-5.59015417579566,0,0,0,0,0,0,0,0,0,0,0,5.77989592911799,0,0,0,0,0,0,0,-3.16827318415647,0,0,0,-2.3523442237235,-5.48761012721702,0,0,4.07437971238027,0,0,0,0,0,0,0,0
"ERR1090482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58146596593762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23827035786567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47123021101383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22381555736301,0,3.87679798089872,0,0,0,-2.77237107019954,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8018875510197,0,0,-2.25677052325237,0,-2.72952011290095,0,0,3.90884120729691,-2.71993943313807,-4.72766751582558,0,0,4.71107329170523,0,-4.20050302200682,0,0,0,0,0,0
"ERR1090504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65786810499126,0,0,0,0,0,0,0,-2.95615741374879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12021483578432,0,4.60356259766168,0,-5.53641952545002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513940183313457,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02141219752084,-2.61137249426762,0,0,0,0,0,0,0,-4.52302983755938,0,0,0,0,-2.47840932977393,0,-2.40849900090168,0,0,-4.29273088112118,-4.17164263954059,0,0,0,0,0,0,0,0
"ERR1090517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74069959576267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74703094814442,0,0,0,-5.05740703485276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55054770647801,0,0,0,0.366472926357488,0,0,0,0,0,0,-2.34614046687143,0,0,0,0,0,0,0,0,0,0,0,-4.30981216099523,0,4.06363449031469,-2.35577155569173,0,0,0,-3.1160081802723,-4.08031602548365,0,0,-3.10888076274712,-5.39708448503187,0,0,5.38473943575149,4.41767821474819,0,0,0,0,0,0,0
"ERR1090518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90477603904505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15484328258199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03121968423471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09607108779303,0,0,0,0,4.02061599012576,0,0,0,0,0,0,0,0,0,-0.531213636811345,0,-3.73229804778051,0,0,0,0,0,0,0,0,0,0,0,-0.490131260997301,-4.36947550517328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01494100174038,0,0,0,0,0,0
"ERR1090519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14317726864303,0,0,0,0,0,0,0,-3.11413942893075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39384771276159,0,-0.444021728902908,0,-2.45550178238235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10855572106653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25305384516217,0,0,0,0,0,0,-2.42585811587354,0,0,0,0,0,0,4.65574086357814,0,0,0,0,0,0,4.20170950864628,0,0,0,0,0,0,0,0,-3.42876728686886,0,0,0,5.93879914818695,0,4.39582530519393,0,0,0,0,0,0
"ERR1090520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02122703275838,0,0,0,0,0,0,0,-2.70111009106584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67845991456304,0,5.23291872193807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66129448116348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62141495712136,0,0,0,0,0,0,0,0,0,0,0,0,-4.16351867627353,-4.54042389345518,0,0,0,0,0,-2.85737426083923,-2.8250401540232,-2.30711736005156,0,0,4.94911739601312,0,3.99604448663347,-4.89311308019039,0,0,0,-5.79481193410157,0,0,0,0,0,0
"ERR1090524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92943599850387,0,0,0,0,0,0,0,-3.51126024299401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08168113946228,0,-5.07393198692997,0,-2.55273641168206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92288657730006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42146916336439,0,0,0,0,0,0,-2.43459714079649,0,0,0,0,0,0,4.58140301197814,0,0,0,0,0,0,4.21684594382144,-2.08434582775869,0,0,0,-2.12186343613019,3.61019287422226,0,0,-2.60837560008413,3.67517527810017,0,0,4.51783906456867,0,0,0,0,0,0,0,0
"ERR1090545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46982547957312,0,0,0,0,0,0,0,-2.15878653999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73912796996063,0,4.27786321644881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07353685413026,0,-4.48772892223229,-2.04757499484926,0,-3.59147118272015,-2.18464583380592,0.267777652765127,-2.59399478219687,0,3.5465039233865,-3.78391758069553,4.49293075733354,0,-4.13639097041011,0,0,0,0,0,0
"ERR1090547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64440833889637,0,0,0,0,0,0,0,-3.11542073533297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17600912559808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7689583632694,0,0,0,0,0,0,0,-5.3960670005503,0,4.58024959892733,0,-2.16984666617047,-2.56597664316158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4444019169909,0,0,0,0,0,0,0,3.7582846704412,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46066287497774,-2.35110821840251,0,0,0,0,0,0,0,-4.07223888836588,0,0,0,0,0,0,-5.00706883021061,0,0,0,-0.15168077669411,0,0,0,0,0,0,0,0
"ERR1090549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80587284343363,0,0,0,0,0,0,0,-3.2379909407605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.60836482384493,0,4.8599143244048,0,-2.71117930918079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83093038023428,0,0,0,4.69590031193062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76860046620925,0,0,0,0,0,0,-2.43214737978356,-4.79535667333331,0,-2.3660045469095,0,4.21260283328064,0,0,-2.79274201670834,0,4.09804008618624,0,4.83717106537121,-4.90331525125606,0,0,0,0,0,0,0
"ERR1090551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29068083734072,0,0,0,0,0,0,0,-3.34121555243165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49095629082193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92808354054246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.78715509585093,0,3.96757559419854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10808178398721,0,0,0,0,0,0,0,0,0,-2.73750440008001,0,0,0,0,-4.74149670688193,-2.58114816036051,0,0,0,4.47067975560734,0,-3.76006862208475,0,0,0,0,0,0
"ERR1090552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2203257013832,0,0,0,0,0,0,0,-3.25999420680156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51879511086116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6464755985605,0,0.0516359570792183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36268110586761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43559033604207,0,0,0,0,0,0,0,0,0,-2.51879511086116,-2.32446816756494,0,0,0,4.36268110586761,-2.23035806104621,0,4.02609696679901,0,-3.86309348080284,0,0,0,0,0,0,0,0
"ERR1090557",0,0,0,0,0,5.5756846437664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90343282327819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64260391444327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91345180073938,0,0,0,0,-5.02889316628097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47112617264396,5.04624654428365,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5593652581985,0,-4.12908484704994,0,0,0,0,0,0,0,0,0,0,0,-0.983824273135297,0,0,0,0,0,0,0,0,0,0,0,-2.86154512575581,0,0,0,4.95634154596013,0,0,0,0,0,0,0,0
"ERR1090558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75688691483879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37076132674909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77351800945294,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04765591500508,0,0,0,0,0,0,0,-3.19288532008922,0,0,0,0,-5.53023959713535,0,0,0,0,0,0,0,0,0,0,0
"ERR1090561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83679654459266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66917800248969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38864519825953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08090457174935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705292609276955,0,-4.62315191475735,0,0,0,0,0,0,0,0,0,0,0,0.609965207563777,0,0,0,0,0,0,0,0,0,0,0,-3.13853940983248,0,0,0,5.4361097193871,0,-5.36070456358244,0,0,0,0,0,0
"ERR1090562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6910903588445,0,0,0,0,0,0,0,-2.71557475637389,0,0,0,0,0,0,0,0,0,0,0,0,-2.47527250908183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70351344979105,0,-4.66110522927744,0,-2.5967125566871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49763808083413,4.71228011882761,0,4.28729774830823,-2.72728783355574,0,0,-2.50900646581423,0,0,0,0,0,0,0,0,0,0,-4.723801094583,-4.65640716618496,0,4.34572667530906,0,0,-2.3999222525897,0,0,0,0,4.15678727570051,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04265283399051,0,0,0,0,0,0,0,-2.22451266593609,0,0,0,0,0,0,0,0,0,0,0,0,-2.37077925750717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8529689594818,0,5.27002929826499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10631012753285,-2.55420832609109,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42401859390523,0,0,0,0,0,-5.76402196486152,0,-5.58364915523574,0,0,-0.817694732649402,0,-0.56823502682602,0,0,0,0,-4.36610344618764,0,0,0,0,0,0
"ERR1090565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.11519057830899,0,0,0,0,0,0,0,-3.17553266704077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.50018392040931,0,0.139349321299138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38134130854303,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12460413655908,-2.88851221770152,0,-2.33937038704064,-4.84230337433804,0,-5.00304991934249,-2.61225412630837,-4.05190836807645,0,0,-0.0847318366409868,4.52455686904754,0,0,0,0,0,0,0,0,0
"ERR1090567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46302052522854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13286447045458,0,0,0,-2.08272464988398,0,0,0,0,3.72755646440539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68852660631121,3.76613860502852,0,0,3.60738491177515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.38871548720062,0.296347039287167,0,0,0,0,0,0
"ERR1090575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.91028592455195,0,0,0,0,0,0,0,-3.27800631445626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.67767348416985,0,-0.186057360830043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42008144594576,0,0,-2.54456066183449,-4.84852291408477,-4.19170402283282,-2.55982853779998,0,0,-0.0399192248598789,4.40730834923843,-4.43375308613431,0,0,0,3.99704864765371,0,0,0,0,0
